/home/runner/work/di/di/src/Resolver/Attribute/AttributeProcessor.php	133	True	Method Componenta\DI\Resolver\Attribute\AttributeProcessor::properties() has parameter $class with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/Attribute/AttributeProcessor.php	149	True	Method Componenta\DI\Resolver\Attribute\AttributeProcessor::methods() has parameter $class with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/Attribute/AttributeProcessor.php	169	True	Method Componenta\DI\Resolver\Attribute\AttributeProcessor::collect() has parameter $target with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/CastableResolver.php	148	True	Dead catch - Componenta\DI\Exception\ResolutionException is already caught above.
/home/runner/work/di/di/src/Resolver/CastableResolver.php	189	True	Dead catch - Componenta\DI\Exception\ResolutionException is already caught above.
/home/runner/work/di/di/src/Resolver/ConfigAttributeResolver.php	110	True	Parameter #1 $configData of method Componenta\DI\Resolver\ConfigValueExtractor::extract() expects array<string, mixed>|ArrayAccess, mixed given.
/home/runner/work/di/di/src/Resolver/ConfigValueExtractor.php	47	True	Method Componenta\DI\Resolver\ConfigValueExtractor::extract() has parameter $configData with generic interface ArrayAccess but does not specify its types: TKey, TValue
/home/runner/work/di/di/src/Resolver/ConfigValueExtractor.php	54	True	Parameter #4 $segments of method Componenta\DI\Resolver\ConfigValueExtractor::extractCompiled() expects list<string>, array<string> given.
/home/runner/work/di/di/src/Resolver/ConfigValueExtractor.php	76	True	Method Componenta\DI\Resolver\ConfigValueExtractor::extractCompiled() has parameter $configData with generic interface ArrayAccess but does not specify its types: TKey, TValue
/home/runner/work/di/di/src/Resolver/ConfigValueExtractor.php	134	True	Method Componenta\DI\Resolver\ConfigValueExtractor::extractNested() has parameter $configData with generic interface ArrayAccess but does not specify its types: TKey, TValue
/home/runner/work/di/di/src/Resolver/ConfigValueExtractor.php	134	True	Method Componenta\DI\Resolver\ConfigValueExtractor::extractNested() has parameter $configData with no value type specified in iterable type array.
/home/runner/work/di/di/src/Resolver/ConfigValueExtractor.php	161	True	Method Componenta\DI\Resolver\ConfigValueExtractor::extractLiteral() has parameter $configData with generic interface ArrayAccess but does not specify its types: TKey, TValue
/home/runner/work/di/di/src/Resolver/ConfigValueExtractor.php	161	True	Method Componenta\DI\Resolver\ConfigValueExtractor::extractLiteral() has parameter $configData with no value type specified in iterable type array.
/home/runner/work/di/di/src/Resolver/ConfigValueExtractor.php	174	True	Method Componenta\DI\Resolver\ConfigValueExtractor::hasKey() has parameter $configData with generic interface ArrayAccess but does not specify its types: TKey, TValue
/home/runner/work/di/di/src/Resolver/ConfigValueExtractor.php	174	True	Method Componenta\DI\Resolver\ConfigValueExtractor::hasKey() has parameter $configData with no value type specified in iterable type array.
/home/runner/work/di/di/src/Resolver/Entry/EntryClassEligibility.php	20	True	Method Componenta\DI\Resolver\Entry\EntryClassEligibility::allows() has parameter $class with generic class ReflectionClass but does not specify its types: T
/home/runner/work/di/di/src/Resolver/Entry/FactoryResolver.php	51	True	Method Componenta\DI\Resolver\Entry\FactoryResolver::__construct() has parameter $factories with no value type specified in iterable type array.
